7,7,17,18,18,19,19,19,20,20,19,21,20,20,20,19,11,11,11,10,10,9,9,9,8,8,8,7,7,9,11,11,9,9,15,15,16,16,16,20,36
9,7,10,13,13,12,12,13,13,13,13,14,13,13,12,12,3,4,3,2,2,2,2,2,1,1,1,0,0,2,4,4,2,2,1,1,0,0,0,0,2
1,0,14,16,15,15,15,15,15,15,14,15,15,15,14,14,6,6,6,5,5,4,4,4,3,3,3,2,2,4,6,6,4,4,3,3,2,2,2,0,7
23,23,22,24,24,23,23,24,24,24,23,24,24,23,23,22,14,14,13,13,13,12,12,12,12,12,12,11,11,13,19,22,21,21,20,20,19,19,19,26,29
4,7,12,14,14,13,13,14,15,15,14,15,15,15,15,14,12,14,13,13,13,12,12,12,12,12,12,11,11,13,21,23,22,22,21,21,21,21,21,21,27
9,9,10,14,14,13,13,14,15,15,15,15,15,15,14,14,6,6,6,5,5,5,5,5,4,4,4,3,3,4,6,6,4,4,4,4,3,3,3,1,4
4,6,6,7,6,6,6,7,7,7,7,8,8,8,8,7,3,4,4,3,3,3,3,3,2,3,2,2,2,3,5,5,4,4,3,3,2,2,2,3,3
17,16,15,15,15,14,14,15,15,15,15,16,16,15,15,14,7,8,8,8,8,7,7,7,7,7,7,6,6,9,12,11,11,11,17,17,19,19,20,20,36
8,7,10,15,15,34,34,36,38,38,39,40,41,46,47,47,39,40,39,38,38,38,38,38,37,38,37,37,36,38,41,40,38,38,37,37,36,35,35,33,55
29,29,28,29,28,28,28,27,28,28,27,28,28,27,27,26,27,29,28,28,28,27,29,29,32,33,32,32,32,34,37,37,36,36,35,35,34,34,35,34,51
4,5,4,4,4,3,3,4,4,4,4,6,14,16,15,15,7,8,8,7,7,7,7,7,7,7,7,6,6,8,11,11,10,10,16,16,18,18,18,17,21
18,15,14,14,14,13,13,14,14,14,13,14,14,13,13,12,5,5,5,5,4,4,4,4,4,4,4,3,3,4,6,6,5,5,4,4,12,15,15,17,33
18,16,15,15,15,14,14,14,15,15,14,15,15,15,15,14,10,10,10,9,9,9,8,8,8,8,7,7,6,9,12,18,22,22,21,21,20,20,21,20,25
11,12,10,10,10,9,9,10,10,10,10,11,11,11,10,10,1,3,2,2,2,2,2,2,3,3,3,3,3,5,8,8,8,8,15,15,16,17,17,17,35
22,24,23,23,22,21,21,22,22,22,22,23,22,22,21,21,14,15,14,14,14,13,13,13,12,12,12,12,12,14,20,22,21,21,20,20,20,20,20,20,52
16,16,15,15,14,13,13,14,14,14,19,22,21,21,20,20,12,13,13,12,11,11,10,10,10,9,9,8,7,7,7,6,5,5,5,5,4,3,3,1,0
17,18,16,16,16,15,15,15,15,15,15,15,15,14,14,13,8,9,9,8,8,8,8,8,8,8,8,7,7,9,11,16,19,19,19,19,18,18,19,18,24
26,25,25,25,25,34,34,36,38,38,40,40,40,40,39,39,31,31,31,31,31,31,31,31,31,31,30,30,30,31,33,33,32,32,33,33,32,32,32,32,43
9,11,11,11,11,10,10,11,11,11,11,12,11,11,10,10,2,2,2,2,2,1,1,1,1,1,1,1,1,3,5,5,4,4,4,4,3,3,3,3,12
88,103,118,121,121,130,130,131,131,131,130,139,143,142,142,141,132,132,131,130,130,129,128,128,127,126,126,125,124,126,128,127,125,125,124,124,123,122,122,120,128
0,0,0,0,0,6,6,9,9,9,8,9,15,16,15,15,8,9,8,8,8,7,7,7,6,6,6,6,5,7,9,9,8,8,7,7,6,6,6,5,2
22,21,20,20,20,19,19,20,21,21,21,22,21,21,21,20,11,12,12,11,11,11,10,10,10,11,11,11,10,12,14,19,22,22,23,23,22,22,23,21,48
22,21,20,20,19,18,18,19,19,19,19,21,21,21,20,20,14,15,15,14,14,14,14,14,14,14,15,14,14,17,20,26,31,31,31,31,31,31,31,31,30
47,50,50,50,49,47,47,46,45,45,43,40,38,37,35,35,28,29,28,27,26,26,28,28,29,30,33,38,38,37,35,33,30,30,29,29,27,26,25,19,20
9,11,11,11,11,19,19,21,21,21,21,23,23,23,23,23,11,9,8,8,8,8,8,8,8,8,9,8,12,14,23,26,25,25,25,25,24,24,24,19,27
46,47,47,47,47,53,53,55,55,55,56,57,57,56,55,55,45,43,43,42,42,41,41,41,41,46,46,48,52,55,57,57,56,56,56,56,55,55,55,50,72
16,15,22,24,23,22,22,23,24,24,24,25,25,25,25,25,15,15,14,14,14,14,14,14,13,14,13,17,33,37,41,41,40,40,39,39,38,38,38,40,64
28,30,30,30,30,29,29,30,31,31,31,33,33,33,32,32,22,22,22,22,22,21,22,22,22,38,40,45,48,51,54,54,54,54,54,54,53,54,54,52,69
2,3,3,3,3,17,17,20,22,22,22,24,24,23,23,23,13,13,13,13,13,13,13,13,13,14,14,35,38,41,43,42,41,41,40,40,39,39,39,34,44
13,16,17,18,18,17,17,17,18,18,18,19,19,20,19,19,8,7,6,6,6,6,6,6,6,6,6,26,30,33,36,36,39,39,41,41,42,45,47,44,51
11,10,11,11,12,11,11,12,12,12,12,13,13,13,13,12,3,3,2,1,1,1,1,1,0,0,0,7,9,11,13,19,22,22,22,22,21,20,21,15,7
18,19,18,18,17,17,17,37,41,41,41,42,42,46,48,47,37,37,36,35,35,35,35,35,34,34,34,38,40,42,45,44,43,43,43,43,42,41,41,40,67
8,8,10,10,10,10,10,10,11,11,11,12,12,12,12,11,1,1,1,1,1,0,1,1,1,1,2,30,34,36,39,40,40,40,41,41,40,41,42,38,69
34,36,36,36,36,35,35,36,39,39,41,42,49,50,49,49,39,37,36,36,36,36,36,36,36,36,35,40,44,47,50,50,48,48,47,47,46,46,46,40,33
9,9,10,11,11,11,11,12,12,12,12,14,14,14,14,13,3,4,4,4,4,4,4,4,4,5,6,28,32,34,37,37,37,37,36,36,36,36,36,31,36
20,24,24,25,25,24,24,25,25,25,26,29,29,29,46,47,38,37,38,37,38,38,38,38,38,39,39,50,56,60,65,64,65,65,64,64,64,64,65,59,61
21,21,12,10,9,20,20,21,21,21,24,31,33,32,31,31,28,29,28,28,28,27,27,27,26,27,26,25,24,26,28,22,18,18,18,18,18,18,19,21,26
26,25,16,14,14,17,17,19,21,21,24,26,31,40,43,43,43,43,43,42,42,41,40,40,40,40,40,40,40,41,43,37,34,34,33,33,32,32,32,33,42
17,18,10,8,8,6,6,6,6,6,6,7,6,6,5,5,2,2,1,1,1,0,0,0,0,0,0,1,2,0,1,5,9,9,1,1,0,0,0,1,46
18,17,10,9,8,8,8,8,9,9,9,8,31,32,31,31,30,30,30,29,29,29,29,29,29,28,28,28,27,27,28,22,19,19,19,19,19,20,21,21,34
14,13,4,3,10,11,11,10,10,10,9,8,7,6,6,5,4,4,4,3,2,2,2,2,2,2,2,1,0,0,9,5,3,3,3,3,2,2,3,2,59
26,25,16,15,14,17,17,18,21,21,24,24,30,30,30,29,32,32,32,31,30,30,30,30,29,29,29,28,27,27,27,20,17,17,16,16,15,15,15,14,54
